ticker,name,close,change,volume,market_cap,logo,sector,subsector,type,subtype,asset_class,turnover_proxy
BGRT39,ISHARES GLOBAL REIT ETF,49.0,0.64,16.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,784.0
L2PL34,L2PL34,107.36,-0.1,16.0,153537218621.94485,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,1717.76
E1LV34,E1LV34,416.16,4.97,15.0,449098753031.72125,https://icons.brapi.dev/icons/BRAPI.svg,Health Services,,bdr,bdr,AÇÃO GLOBAL / BDR,6242.400000000001
E1MR34,E1MR34,71.42,0.17,15.0,476320019448.77795,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,1071.3
BPIC39,ISHARES MSCI GLOBAL METALS & MINING PRODUCERS ETF,80.64,-0.43,15.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,1209.6
BEWC39,ISHARES MSCI CANADA ETF,81.04,0.92,15.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,1215.6000000000001
CTXT11,CTXT11,4.62,-5.71,15.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Escritórios,fund,fii,FII,69.3
E1QR34,E1QR34,55.8,-1.27,15.0,128627573198.12793,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,837.0
CALI3F,CONSTRUTORA ADOLPHO LINDENBERG S.A.,27.0,0.0,15.0,209594098.0,https://icons.brapi.dev/icons/BRAPI.svg,Industrial Services,,stock,stock,AÇÃO B3,405.0
B1FC34,B1FC34,145.33,0.2,15.0,67340482745.70983,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Non-Durables,,bdr,bdr,AÇÃO GLOBAL / BDR,2179.9500000000003
B1RF34,B1RF34,216.48,-2.6,15.0,102127482958.91835,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,3247.2
SOND6F,SONDOTECNICA ENGENHARIA SOLOS S.A.,79.98,0.03,15.0,160330235.0,https://icons.brapi.dev/icons/BRAPI.svg,Industrial Services,,stock,stock,AÇÃO B3,1199.7
CEGR3F,CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG,30.0,-24.91,14.0,7420477591.0,https://icons.brapi.dev/icons/BRAPI.svg,Utilities,,stock,stock,AÇÃO B3,420.0
CRPG3F,TRONOX PIGMENTOS DO BRASIL S.A.,17.17,8.67,14.0,372844212.0,https://icons.brapi.dev/icons/BRAPI.svg,Process Industries,,stock,stock,AÇÃO B3,240.38000000000002
TEXA34,TEXA34,97.12,1.89,14.0,1298540336115.4446,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,1359.68
B2LN34,B2LN34,12.73,-1.55,14.0,9478983510.140406,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,178.22
G2WR34,G2WR34,73.57,-0.85,14.0,79065408122.72491,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,1029.98
U1AL34,U1AL34,336.36,7.31,13.0,213266557145.0858,https://icons.brapi.dev/icons/BRAPI.svg,Transportation,,bdr,bdr,AÇÃO GLOBAL / BDR,4372.68
WUNI34,WUNI34,38.82,0.57,13.0,12147547550.702028,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,504.66
SIMN34,SIMN34,318.0,11.27,13.0,373472270020.80084,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,4134.0
SNSY3F,SANSUY S.A. INDUSTRIA DE PLASTICOS,8.5,-1.73,13.0,37358413.0,https://icons.brapi.dev/icons/BRAPI.svg,Producer Manufacturing,,stock,stock,AÇÃO B3,110.5
V1IP34,V1IP34,37.0,0.76,13.0,35381590353.61414,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,bdr,bdr,AÇÃO GLOBAL / BDR,481.0
LAFI11,LAFI11,121.8,0.0,13.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Outros,fund,fi-agro,FIAGRO,1583.3999999999999
HOSI11,HOSI11,77.02,2.94,13.0,,https://icons.brapi.dev/icons/HOSI11.svg,,Residencial,fund,fii,FII,1001.26
BALM4F,BAUMER S.A.,16.2,-1.76,13.0,207881451.0,https://icons.brapi.dev/icons/BRAPI.svg,Health Technology,,stock,stock,AÇÃO B3,210.6
GILD34,GILD34,359.64,-0.02,12.0,890730076625.065,https://icons.brapi.dev/icons/BRAPI.svg,Health Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,4315.68
DGCO34,DGCO34,27.32,3.02,12.0,140037531679.66718,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,bdr,bdr,AÇÃO GLOBAL / BDR,327.84000000000003
G1WW34,G1WW34,172.54,3.8,12.0,323651800613.6246,https://icons.brapi.dev/icons/BRAPI.svg,Distribution Services,,bdr,bdr,AÇÃO GLOBAL / BDR,2070.48
PSKY34,PSKY34,52.56,3.57,12.0,58168490904.83619,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Services,,bdr,bdr,AÇÃO GLOBAL / BDR,630.72
TGTB34,TGTB34,805.6,0.37,12.0,367297245860.6344,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,bdr,bdr,AÇÃO GLOBAL / BDR,9667.2
MAGM11,MAGM11,9.99,0.0,12.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,fund,fii,FII,119.88
I1RM34,I1RM34,623.1,-1.47,12.0,196022526593.86377,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,7477.200000000001
ORBX39,ORBX39,31.31,-0.51,11.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,bdr,bdr,AÇÃO GLOBAL / BDR,344.40999999999997
BGRB11,BGRB11,110.0,4.76,11.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,fund,fii,FII,1210.0
C1TV34,C1TV34,100.1,2.03,11.0,262957796307.85233,https://icons.brapi.dev/icons/BRAPI.svg,Process Industries,,bdr,bdr,AÇÃO GLOBAL / BDR,1101.1
S1RE34,S1RE34,111.76,3.25,11.0,294068164201.76807,https://icons.brapi.dev/icons/BRAPI.svg,Utilities,,bdr,bdr,AÇÃO GLOBAL / BDR,1229.3600000000001
BRKM6F,BRASKEM S.A.,6.65,5.39,11.0,3775562536.0,https://icons.brapi.dev/icons/BRAPI.svg,Process Industries,,stock,stock,AÇÃO B3,73.15
HDEL11,HDEL11,3.32,0.3,11.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Logística,fund,fii,FII,36.519999999999996
D1OW34,D1OW34,40.72,3.27,11.0,114041934685.3874,https://icons.brapi.dev/icons/BRAPI.svg,Process Industries,,bdr,bdr,AÇÃO GLOBAL / BDR,447.91999999999996
GBIT11,GBIT11,63.22,-0.6,11.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,695.42
PPLA11,PPLA PARTICIPATIONS LTD.,44.5,6.84,11.0,,https://icons.brapi.dev/icons/PPLA11.svg,Finance,Gestão de Recursos e Investimentos,bdr,bdr,AÇÃO GLOBAL / BDR,489.5
N1RG34,N1RG34,62.28,-0.95,10.0,130903301861.67447,https://icons.brapi.dev/icons/BRAPI.svg,Utilities,,bdr,bdr,AÇÃO GLOBAL / BDR,622.8
A2RR34,A2RR34,55.72,-1.52,10.0,62870356947.4779,https://icons.brapi.dev/icons/BRAPI.svg,Health Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,557.2
AXRP39,21SHARES XRP ETP,32.9,-0.18,10.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,329.0
XBOV11,XBOV11,163.24,-0.12,10.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,1632.4
BRSR5F,BCO ESTADO DO RIO GRANDE DO SUL S.A.,18.0,0.0,10.0,6194250323.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,180.0
FPAB11,FPAB11,190.0,-3.68,10.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Escritórios,fund,fii,FII,1900.0
BIXG39,ISHARES GLOBAL FINANCIALS ETF,86.2,-0.54,10.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,862.0
O1UT34,O1UT34,78.0,-5.25,10.0,27267532964.118565,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,780.0
A1GI34,A1GI34,72.26,1.4,10.0,219262939635.98544,https://icons.brapi.dev/icons/BRAPI.svg,Health Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,722.6
M1LC34,M1LC34,14.05,0.14,10.0,10875415226.20905,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Services,,bdr,bdr,AÇÃO GLOBAL / BDR,140.5
PREE11,PREE11,103.3,0.0,10.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,1033.0
W1AB34,W1AB34,766.47,-0.23,10.0,261737154560.58243,https://icons.brapi.dev/icons/BRAPI.svg,Producer Manufacturing,,bdr,bdr,AÇÃO GLOBAL / BDR,7664.700000000001
AALL34,AALL34,77.75,0.06,10.0,51842262698.90795,https://icons.brapi.dev/icons/BRAPI.svg,Transportation,,bdr,bdr,AÇÃO GLOBAL / BDR,777.5
RSSL39,GLOBAL X RUSSELL 2000 ETF,60.18,0.0,10.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,601.8
TXRX4F,TEXTIL RENAUXVIEW S.A.,1.44,4.35,10.0,16893044.0,https://icons.brapi.dev/icons/BRAPI.svg,Process Industries,,stock,stock,AÇÃO B3,14.399999999999999
BEWS39,ISHARES MSCI SINGAPORE ETF,57.66,7.57,10.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,576.5999999999999
C1AH34,C1AH34,1226.4,2.26,10.0,279671414128.96515,https://icons.brapi.dev/icons/BRAPI.svg,Distribution Services,,bdr,bdr,AÇÃO GLOBAL / BDR,12264.0
PEAB4F,CIA PARTICIPACOES ALIANCA DA BAHIA,39.1,2.62,10.0,706733062.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,391.0
ABGD39,ABRDN PHYSICAL GOLD SHARES ETF,107.79,-0.73,10.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,1077.9
BRAZ11,BRAZ11,11.72,0.95,10.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,117.2
R1EG34,R1EG34,201.6,-3.01,10.0,73191082459.6984,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,2016.0
JOPA3F,JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP,16.84,-1.58,10.0,181076617.0,https://icons.brapi.dev/icons/BRAPI.svg,Process Industries,,stock,stock,AÇÃO B3,168.4
EXIF11,EXIF11,10.23,0.0,10.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,fund,fi-infra,FI-INFRA,102.30000000000001
HUCG11,HUCG11,82.99,-1.2,10.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Hospital,fund,fii,FII,829.9
BLPX39,GLOBAL X MLP & ENERGY INFRASTRUCTURE ETF,48.39,0.52,10.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,483.9
L1HX34,L1HX34,349.3,-0.2,10.0,279331597576.70306,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,3493.0
BEWQ39,ISHARES MSCI FRANCE ETF,62.16,0.97,9.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,559.4399999999999
BEIS39,ISHARES MSCI ISRAEL ETF,63.96,2.21,9.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,575.64
LMAI11,LMAI11,34.4,-0.29,9.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Multicategoria,fund,fii,FII,309.59999999999997
A1PH34,A1PH34,447.99,4.42,9.0,1062751006365.0548,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,4031.91
BZRO39,PIMCO 25 YEAR ZERO COUPON US TREASUR INDEX EXCH-TF,25.32,3.35,9.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,227.88
M1AA34,M1AA34,56.4,-1.01,9.0,80967994305.77223,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,507.59999999999997
M1GM34,M1GM34,226.16,-2.03,8.0,57658305273.01092,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Services,,bdr,bdr,AÇÃO GLOBAL / BDR,1809.28
O1DF34,O1DF34,56.58,3.06,8.0,232621136573.06296,https://icons.brapi.dev/icons/BRAPI.svg,Transportation,,bdr,bdr,AÇÃO GLOBAL / BDR,452.64
FASL34,FASL34,270.0,-1.28,8.0,306357416016.6407,https://icons.brapi.dev/icons/BRAPI.svg,Distribution Services,,bdr,bdr,AÇÃO GLOBAL / BDR,2160.0
E2NO34,E2NO34,32.77,0.03,8.0,7695263260.530421,https://icons.brapi.dev/icons/BRAPI.svg,Health Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,262.16
MNDL3F,MUNDIAL S.A. - PRODUTOS DE CONSUMO,17.24,5.83,8.0,169735646.0,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Non-Durables,,stock,stock,AÇÃO B3,137.92
S1MF34,S1MF34,136.64,-0.24,8.0,867099863267.0265,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,1093.12
DVAI34,DVAI34,946.72,1.12,8.0,59443815631.82527,https://icons.brapi.dev/icons/BRAPI.svg,Health Services,,bdr,bdr,AÇÃO GLOBAL / BDR,7573.76
SPGM16,SPGM16,4.17,0.0,8.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,fund,fii,FII,33.36
AZUL98,AZUL S.A.,9.0,0.78,8.0,7990335869.0,https://icons.brapi.dev/icons/BRAPI.svg,Transportation,,stock,unit,AÇÃO/UNIT B3,72.0
I2NG34,I2NG34,65.06,-0.03,8.0,34467104591.78367,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Non-Durables,,bdr,bdr,AÇÃO GLOBAL / BDR,520.48
M1UF34,M1UF34,120.9,0.75,8.0,1351410931398.856,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,967.2
AADA39,21SHARES CARDANO ETP,16.9,-0.29,8.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,135.2
BLMO11,BLMO11,92.63,-2.48,8.0,,https://icons.brapi.dev/icons/BLMO11.svg,,Escritórios,fund,fii,FII,741.04
K1BF34,K1BF34,154.26,1.55,8.0,207034050090.43854,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,1234.08
BEWA39,ISHARES MSCI AUSTRALIA ETF,51.65,-0.15,7.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,361.55
MRSA5BF,MRS LOGISTICA S.A.,35.58,3.76,7.0,12364402777.0,https://icons.brapi.dev/icons/BRAPI.svg,Transportation,,stock,stock,AÇÃO B3,249.06
EETH11,EETH11,40.31,0.52,7.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,282.17
EQPA5F,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,10.1,-0.79,7.0,11614014953.0,https://icons.brapi.dev/icons/BRAPI.svg,Utilities,,stock,stock,AÇÃO B3,70.7
MAPT4F,CEMEPE INVESTIMENTOS S.A.,3.0,0.0,7.0,1953552.0,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,stock,stock,AÇÃO B3,21.0
A2ZT34,A2ZT34,14.48,1.12,7.0,7725130946.437858,https://icons.brapi.dev/icons/BRAPI.svg,Health Services,,bdr,bdr,AÇÃO GLOBAL / BDR,101.36
PQAG11,PQAG11,56.16,0.04,7.0,,https://icons.brapi.dev/icons/PQAG11.svg,,Logística,fund,fii,FII,393.12
RBRI11,RBRI11,225.02,0.0,7.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Multicategoria,fund,fii,FII,1575.14
DTCY3F,DTCOM - DIRECT TO COMPANY S.A.,2.14,-2.73,7.0,24650717.0,https://icons.brapi.dev/icons/BRAPI.svg,Communications,,stock,stock,AÇÃO B3,14.98
J1EF34,J1EF34,293.13,7.09,7.0,66971659162.76652,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,2051.91
BIJS39,ISHARES S&P SMALL-CAP 600 VALUE ETF,91.5,7.02,7.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,640.5
C1CL34,C1CL34,147.0,2.42,7.0,202420330286.01144,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Services,,bdr,bdr,AÇÃO GLOBAL / BDR,1029.0
AGRI11,AGRI11,36.06,-2.17,7.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,252.42000000000002
PATA11,PATA11,10.21,8.39,7.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Outros,fund,fii,FII,71.47
B1CS34,B1CS34,146.7,0.93,7.0,490120979532.12274,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,1026.8999999999999
FSTU11F,FSTU11F,0.15,0.0,7.0,,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,1.05
BEWI39,ISHARES MSCI ITALY ETF,66.6,3.54,7.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,466.19999999999993
P1YC34,P1YC34,36.32,2.69,6.0,51500352886.11544,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,217.92000000000002
CTSH34,CTSH34,306.28,2.12,6.0,138881112080.0832,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,1837.6799999999998
B2AP34,B2AP34,167.52,2.85,6.0,155153650109.20438,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,1005.1200000000001
R1JF34,R1JF34,470.47,-0.1,6.0,181048100041.60165,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,2822.82
BCTE39,GLOBAL X CLIMATETECH ETF,38.88,0.03,6.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,233.28000000000003
A1DC34,A1DC34,48.74,3.26,6.0,48581019739.98961,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,292.44
B1LL34,B1LL34,166.26,0.0,6.0,85247414674.987,https://icons.brapi.dev/icons/BRAPI.svg,Process Industries,,bdr,bdr,AÇÃO GLOBAL / BDR,997.56
C1IC34,C1IC34,58.55,1.95,6.0,381987605439.4176,https://icons.brapi.dev/icons/BRAPI.svg,Health Services,,bdr,bdr,AÇÃO GLOBAL / BDR,351.29999999999995
B1KR34,B1KR34,322.09,4.95,6.0,327484356635.4654,https://icons.brapi.dev/icons/BRAPI.svg,Industrial Services,,bdr,bdr,AÇÃO GLOBAL / BDR,1932.54
BSNS39,GLOBAL X INTERNET OF THINGS ETF,62.69,8.91,6.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,376.14
EDFO11,EDFO11,144.94,-2.06,6.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Residencial,fund,fii,FII,869.64
BIYC39,ISHARES US CONSUMER DISCRETIONARY ETF,107.73,1.7,6.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,646.38
C1CI34,C1CI34,98.9,0.1,6.0,167549361560.06238,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,593.4000000000001
C2AC34,C2AC34,4.37,-2.02,6.0,76997873104.52419,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,26.22
A1VB34,A1VB34,242.0,3.78,6.0,136567737150.28601,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,1452.0
R2HH34,R2HH34,15.14,7.76,6.0,17648766859.074364,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,bdr,bdr,AÇÃO GLOBAL / BDR,90.84
T1EC34,T1EC34,359.45,0.41,6.0,156355909266.77066,https://icons.brapi.dev/icons/BRAPI.svg,Industrial Services,,bdr,bdr,AÇÃO GLOBAL / BDR,2156.7
N1WS34,N1WS34,149.1,-1.0,6.0,85171366609.46439,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Services,,bdr,bdr,AÇÃO GLOBAL / BDR,894.5999999999999
B1DX34,B1DX34,181.44,1.2,6.0,257754696843.47372,https://icons.brapi.dev/icons/BRAPI.svg,Health Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,1088.6399999999999
C1DW34,C1DW34,35.5,1.66,5.0,92349073130.5252,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,177.5
BIVW39,ISHARES S&P 500 GROWTH ETF,91.35,0.4,5.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,456.75
RBRS11,RBRS11,40.5,-1.22,5.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Residencial,fund,fii,FII,202.5
LOWC34,LOWC34,55.92,0.04,5.0,636284463666.1467,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,bdr,bdr,AÇÃO GLOBAL / BDR,279.6
I1DX34,I1DX34,578.89,-2.05,5.0,232258866120.6448,https://icons.brapi.dev/icons/BRAPI.svg,Health Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,2894.45
Z1TO34,Z1TO34,29.82,-0.6,5.0,89185434993.31358,https://icons.brapi.dev/icons/BRAPI.svg,Transportation,,bdr,bdr,AÇÃO GLOBAL / BDR,149.1
K1SG34,K1SG34,938.4,1.69,5.0,314463483562.14246,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,4692.0
ICLR34,ICLR34,41.72,-2.07,5.0,67195981570.462814,https://icons.brapi.dev/icons/BRAPI.svg,Commercial Services,,bdr,bdr,AÇÃO GLOBAL / BDR,208.6
BEWD39,ISHARES MSCI SWEDEN ETF,55.42,2.84,5.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,277.1
H1RB34,H1RB34,238.74,36.59,5.0,35160629817.99272,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Services,,bdr,bdr,AÇÃO GLOBAL / BDR,1193.7
M1SI34,M1SI34,76.0,1.28,5.0,400214385169.0068,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,380.0
MWET4F,WETZEL S.A.,11.9,0.0,5.0,23008539.0,https://icons.brapi.dev/icons/BRAPI.svg,Producer Manufacturing,,stock,stock,AÇÃO B3,59.5
EDEN39,ISHARES MSCI DENMARK ETF,40.42,5.51,5.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,202.10000000000002
PEMA11,PEMA11,29.06,-1.79,5.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Multicategoria,fund,fii,FII,145.29999999999998
AHEB6F,SAO PAULO TURISMO S.A.,44.0,-12.0,5.0,208422177.0,https://icons.brapi.dev/icons/BRAPI.svg,Commercial Services,,stock,stock,AÇÃO B3,220.0
G1MI34,G1MI34,67.75,0.44,5.0,107990601934.47739,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Non-Durables,,bdr,bdr,AÇÃO GLOBAL / BDR,338.75
I1TW34,I1TW34,373.54,-1.44,5.0,430946976479.4592,https://icons.brapi.dev/icons/BRAPI.svg,Producer Manufacturing,,bdr,bdr,AÇÃO GLOBAL / BDR,1867.7
C1TA34,C1TA34,209.22,0.0,5.0,417649654711.3885,https://icons.brapi.dev/icons/BRAPI.svg,Commercial Services,,bdr,bdr,AÇÃO GLOBAL / BDR,1046.1
DEAI34,DEAI34,476.58,3.6,5.0,312259767197.0879,https://icons.brapi.dev/icons/BRAPI.svg,Transportation,,bdr,bdr,AÇÃO GLOBAL / BDR,2382.9
I2NV34,I2NV34,31.59,2.83,5.0,93062316266.25066,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,157.95
L2RN34,L2RN34,104.43,-1.27,5.0,18082746505.460217,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Services,,bdr,bdr,AÇÃO GLOBAL / BDR,522.1500000000001
HOOT4F,HOTEIS OTHON S.A.,6.43,-6.68,5.0,52918948.0,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Services,,stock,stock,AÇÃO B3,32.15
BEMC39,ISHARES MSCI EMERGING MARKETS EX CHINA ETF,101.9,1.38,5.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,509.5
BICL39,ISHARES GLOBAL CLEAN ENERGY ETF,47.8,0.0,5.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,239.0
BIPC39,ISHARES CORE MSCI PACIFIC ETF,87.75,0.73,5.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,438.75
C2PR34,C2PR34,37.4,-6.5,5.0,25627592017.68071,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,187.0
EIDO39,ISHARES MSCI INDONESIA ETF,32.98,2.39,5.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,164.89999999999998
